embedding_model,classifier,repeat,seed,category,precision,recall,f1,nb_test,nb_0,nb_1
distilbert,XGBoost,5,46,ChEMBL,0.9440124416796267,0.9634920634920635,0.9536527886881383,16757,16127,630
distilbert,XGBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
distilbert,XGBoost,5,46,OpenData,0.963924963924964,0.9816311535635562,0.9726974881689116,82719,81358,1361
distilbert,XGBoost,5,46,TPC-DI,0.9643463497453311,0.9709401709401709,0.9676320272572402,15420,14835,585
distilbert,XGBoost,5,46,Wikidata,0.75,0.7058823529411765,0.7272727272727273,546,529,17
minilm,RandomForest,5,46,ChEMBL,0.9894291754756871,0.7428571428571429,0.8485947416137806,16757,16127,630
minilm,RandomForest,5,46,Magellan,1.0,1.0,1.0,76,64,12
minilm,RandomForest,5,46,OpenData,0.9951534733441034,0.9052167523879501,0.948056944978838,82719,81358,1361
minilm,RandomForest,5,46,TPC-DI,1.0,0.764102564102564,0.8662790697674418,15420,14835,585
minilm,RandomForest,5,46,Wikidata,0.6666666666666666,0.23529411764705882,0.34782608695652173,546,529,17
minilm,LogisticRegression,5,46,ChEMBL,0.1994618230743357,0.9412698412698413,0.3291701359977796,16757,16127,630
minilm,LogisticRegression,5,46,Magellan,0.8,1.0,0.8888888888888888,76,64,12
minilm,LogisticRegression,5,46,OpenData,0.396996996996997,0.9713445995591476,0.5636324877424856,82719,81358,1361
minilm,LogisticRegression,5,46,TPC-DI,0.30292792792792794,0.9196581196581196,0.4557390936044049,15420,14835,585
minilm,LogisticRegression,5,46,Wikidata,0.23076923076923078,0.7058823529411765,0.34782608695652173,546,529,17
minilm,KNN,5,46,ChEMBL,0.9861751152073732,0.6793650793650794,0.8045112781954887,16757,16127,630
minilm,KNN,5,46,Magellan,1.0,1.0,1.0,76,64,12
minilm,KNN,5,46,OpenData,0.9890016920473773,0.8589272593681117,0.9193865513173417,82719,81358,1361
minilm,KNN,5,46,TPC-DI,0.8903394255874674,0.582905982905983,0.7045454545454546,15420,14835,585
minilm,KNN,5,46,Wikidata,0.4666666666666667,0.4117647058823529,0.4375,546,529,17
minilm,MLP,5,46,ChEMBL,0.8688,0.861904761904762,0.8653386454183267,16757,16127,630
minilm,MLP,5,46,Magellan,1.0,1.0,1.0,76,64,12
minilm,MLP,5,46,OpenData,0.95,0.9493019838354151,0.9496508636530687,82719,81358,1361
minilm,MLP,5,46,TPC-DI,0.85,0.8717948717948718,0.8607594936708861,15420,14835,585
minilm,MLP,5,46,Wikidata,0.6666666666666666,0.7058823529411765,0.6857142857142857,546,529,17
minilm,CatBoost,5,46,ChEMBL,0.8651685393258427,0.9777777777777777,0.9180327868852459,16757,16127,630
minilm,CatBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
minilm,CatBoost,5,46,OpenData,0.9030748663101604,0.9926524614254225,0.9457472873643682,82719,81358,1361
minilm,CatBoost,5,46,TPC-DI,0.9067930489731437,0.9811965811965812,0.9425287356321839,15420,14835,585
minilm,CatBoost,5,46,Wikidata,0.5416666666666666,0.7647058823529411,0.6341463414634146,546,529,17
minilm,XGBoost,5,46,ChEMBL,0.9454828660436138,0.9634920634920635,0.9544025157232704,16757,16127,630
minilm,XGBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
minilm,XGBoost,5,46,OpenData,0.9632829373650108,0.9831006612784717,0.9730909090909091,82719,81358,1361
minilm,XGBoost,5,46,TPC-DI,0.9659863945578231,0.9709401709401709,0.96845694799659,15420,14835,585
minilm,XGBoost,5,46,Wikidata,0.7058823529411765,0.7058823529411765,0.7058823529411765,546,529,17
roberta,RandomForest,5,46,ChEMBL,0.9915433403805497,0.7444444444444445,0.8504079782411604,16757,16127,630
roberta,RandomForest,5,46,Magellan,1.0,1.0,1.0,76,64,12
roberta,RandomForest,5,46,OpenData,0.9967373572593801,0.8978692138133725,0.9447236180904522,82719,81358,1361
roberta,RandomForest,5,46,TPC-DI,1.0,0.7606837606837606,0.8640776699029126,15420,14835,585
roberta,RandomForest,5,46,Wikidata,0.6666666666666666,0.23529411764705882,0.34782608695652173,546,529,17
roberta,LogisticRegression,5,46,ChEMBL,0.19932773109243698,0.9412698412698413,0.3289875173370319,16757,16127,630
roberta,LogisticRegression,5,46,Magellan,0.8,1.0,0.8888888888888888,76,64,12
roberta,LogisticRegression,5,46,OpenData,0.396996996996997,0.9713445995591476,0.5636324877424856,82719,81358,1361
roberta,LogisticRegression,5,46,TPC-DI,0.3027574563871694,0.9196581196581196,0.4555461473327688,15420,14835,585
roberta,LogisticRegression,5,46,Wikidata,0.23076923076923078,0.7058823529411765,0.34782608695652173,546,529,17
roberta,KNN,5,46,ChEMBL,0.9861751152073732,0.6793650793650794,0.8045112781954887,16757,16127,630
roberta,KNN,5,46,Magellan,1.0,1.0,1.0,76,64,12
roberta,KNN,5,46,OpenData,0.9890016920473773,0.8589272593681117,0.9193865513173417,82719,81358,1361
roberta,KNN,5,46,TPC-DI,0.8903394255874674,0.582905982905983,0.7045454545454546,15420,14835,585
roberta,KNN,5,46,Wikidata,0.4666666666666667,0.4117647058823529,0.4375,546,529,17
roberta,MLP,5,46,ChEMBL,0.8669871794871795,0.8587301587301587,0.8628389154704944,16757,16127,630
roberta,MLP,5,46,Magellan,1.0,1.0,1.0,76,64,12
roberta,MLP,5,46,OpenData,0.9493763756419662,0.9507714915503307,0.9500734214390602,82719,81358,1361
roberta,MLP,5,46,TPC-DI,0.8625429553264605,0.8581196581196581,0.8603256212510711,15420,14835,585
roberta,MLP,5,46,Wikidata,0.6842105263157895,0.7647058823529411,0.7222222222222222,546,529,17
roberta,CatBoost,5,46,ChEMBL,0.88,0.9777777777777777,0.9263157894736842,16757,16127,630
roberta,CatBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
roberta,CatBoost,5,46,OpenData,0.914131169709263,0.9933872152828802,0.952112676056338,82719,81358,1361
roberta,CatBoost,5,46,TPC-DI,0.9142857142857143,0.9846153846153847,0.9481481481481482,15420,14835,585
roberta,CatBoost,5,46,Wikidata,0.6,0.7058823529411765,0.6486486486486487,546,529,17
roberta,XGBoost,5,46,ChEMBL,0.9440124416796267,0.9634920634920635,0.9536527886881383,16757,16127,630
roberta,XGBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
roberta,XGBoost,5,46,OpenData,0.963924963924964,0.9816311535635562,0.9726974881689116,82719,81358,1361
roberta,XGBoost,5,46,TPC-DI,0.9643463497453311,0.9709401709401709,0.9676320272572402,15420,14835,585
roberta,XGBoost,5,46,Wikidata,0.75,0.7058823529411765,0.7272727272727273,546,529,17
albert,RandomForest,6,47,ChEMBL,0.988479262672811,0.7320819112627986,0.8411764705882353,16666,16080,586
albert,RandomForest,6,47,Magellan,1.0,1.0,1.0,81,70,11
albert,RandomForest,6,47,OpenData,0.9968503937007874,0.8991477272727273,0.9454817027632562,82881,81473,1408
albert,RandomForest,6,47,TPC-DI,0.9954441913439636,0.7406779661016949,0.8493683187560739,15321,14731,590
albert,RandomForest,6,47,Wikidata,0.5714285714285714,0.4,0.47058823529411764,569,559,10
albert,LogisticRegression,6,47,ChEMBL,0.18693849343469246,0.9232081911262798,0.31091954022988505,16666,16080,586
albert,LogisticRegression,6,47,Magellan,0.44,1.0,0.6111111111111112,81,70,11
albert,LogisticRegression,6,47,OpenData,0.4127659574468085,0.9644886363636364,0.5781183482332908,82881,81473,1408
albert,LogisticRegression,6,47,TPC-DI,0.29627630868861304,0.9305084745762712,0.449447400736799,15321,14731,590
albert,LogisticRegression,6,47,Wikidata,0.15517241379310345,0.9,0.2647058823529412,569,559,10
albert,KNN,6,47,ChEMBL,0.9765625,0.6399317406143344,0.7731958762886598,16666,16080,586
albert,KNN,6,47,Magellan,1.0,1.0,1.0,81,70,11
albert,KNN,6,47,OpenData,0.988477366255144,0.8529829545454546,0.9157453297750667,82881,81473,1408
albert,KNN,6,47,TPC-DI,0.9121447028423773,0.5983050847457627,0.7226202661207779,15321,14731,590
albert,KNN,6,47,Wikidata,0.42105263157894735,0.8,0.5517241379310345,569,559,10
albert,MLP,6,47,ChEMBL,0.8509933774834437,0.8771331058020477,0.8638655462184874,16666,16080,586
albert,MLP,6,47,Magellan,1.0,1.0,1.0,81,70,11
albert,MLP,6,47,OpenData,0.957492795389049,0.9438920454545454,0.9506437768240343,82881,81473,1408
albert,MLP,6,47,TPC-DI,0.8645276292335116,0.8220338983050848,0.8427454387489139,15321,14731,590
albert,MLP,6,47,Wikidata,0.45,0.9,0.6,569,559,10
albert,CatBoost,6,47,ChEMBL,0.8571428571428571,0.9829351535836177,0.9157392686804452,16666,16080,586
albert,CatBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
albert,CatBoost,6,47,OpenData,0.900516795865633,0.9900568181818182,0.9431664411366711,82881,81473,1408
albert,CatBoost,6,47,TPC-DI,0.8731117824773413,0.9796610169491525,0.9233226837060703,15321,14731,590
albert,CatBoost,6,47,Wikidata,0.5,0.9,0.6428571428571429,569,559,10
albert,XGBoost,6,47,ChEMBL,0.9591836734693877,0.962457337883959,0.9608177172061328,16666,16080,586
albert,XGBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
albert,XGBoost,6,47,OpenData,0.9786780383795309,0.9779829545454546,0.9783303730017762,82881,81473,1408
albert,XGBoost,6,47,TPC-DI,0.9689655172413794,0.9525423728813559,0.9606837606837607,15321,14731,590
albert,XGBoost,6,47,Wikidata,0.5833333333333334,0.7,0.6363636363636364,569,559,10
bart,RandomForest,6,47,ChEMBL,0.988479262672811,0.7320819112627986,0.8411764705882353,16666,16080,586
bart,RandomForest,6,47,Magellan,1.0,1.0,1.0,81,70,11
bart,RandomForest,6,47,OpenData,0.9968503937007874,0.8991477272727273,0.9454817027632562,82881,81473,1408
bart,RandomForest,6,47,TPC-DI,0.9954441913439636,0.7406779661016949,0.8493683187560739,15321,14731,590
bart,RandomForest,6,47,Wikidata,0.5714285714285714,0.4,0.47058823529411764,569,559,10
bart,LogisticRegression,6,47,ChEMBL,0.18693849343469246,0.9232081911262798,0.31091954022988505,16666,16080,586
bart,LogisticRegression,6,47,Magellan,0.44,1.0,0.6111111111111112,81,70,11
bart,LogisticRegression,6,47,OpenData,0.4127659574468085,0.9644886363636364,0.5781183482332908,82881,81473,1408
bart,LogisticRegression,6,47,TPC-DI,0.29627630868861304,0.9305084745762712,0.449447400736799,15321,14731,590
bart,LogisticRegression,6,47,Wikidata,0.15517241379310345,0.9,0.2647058823529412,569,559,10
bart,KNN,6,47,ChEMBL,0.9765625,0.6399317406143344,0.7731958762886598,16666,16080,586
bart,KNN,6,47,Magellan,1.0,1.0,1.0,81,70,11
bart,KNN,6,47,OpenData,0.988477366255144,0.8529829545454546,0.9157453297750667,82881,81473,1408
bart,KNN,6,47,TPC-DI,0.9121447028423773,0.5983050847457627,0.7226202661207779,15321,14731,590
bart,KNN,6,47,Wikidata,0.42105263157894735,0.8,0.5517241379310345,569,559,10
bart,MLP,6,47,ChEMBL,0.8509933774834437,0.8771331058020477,0.8638655462184874,16666,16080,586
bart,MLP,6,47,Magellan,1.0,1.0,1.0,81,70,11
bart,MLP,6,47,OpenData,0.957492795389049,0.9438920454545454,0.9506437768240343,82881,81473,1408
bart,MLP,6,47,TPC-DI,0.8645276292335116,0.8220338983050848,0.8427454387489139,15321,14731,590
bart,MLP,6,47,Wikidata,0.45,0.9,0.6,569,559,10
bart,CatBoost,6,47,ChEMBL,0.8571428571428571,0.9829351535836177,0.9157392686804452,16666,16080,586
bart,CatBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
bart,CatBoost,6,47,OpenData,0.900516795865633,0.9900568181818182,0.9431664411366711,82881,81473,1408
bart,CatBoost,6,47,TPC-DI,0.8731117824773413,0.9796610169491525,0.9233226837060703,15321,14731,590
bart,CatBoost,6,47,Wikidata,0.5,0.9,0.6428571428571429,569,559,10
bart,XGBoost,6,47,ChEMBL,0.9591836734693877,0.962457337883959,0.9608177172061328,16666,16080,586
bart,XGBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
bart,XGBoost,6,47,OpenData,0.9786780383795309,0.9779829545454546,0.9783303730017762,82881,81473,1408
bart,XGBoost,6,47,TPC-DI,0.9689655172413794,0.9525423728813559,0.9606837606837607,15321,14731,590
bart,XGBoost,6,47,Wikidata,0.5833333333333334,0.7,0.6363636363636364,569,559,10
bert,RandomForest,6,47,ChEMBL,0.988479262672811,0.7320819112627986,0.8411764705882353,16666,16080,586
bert,RandomForest,6,47,Magellan,1.0,1.0,1.0,81,70,11
bert,RandomForest,6,47,OpenData,0.9968503937007874,0.8991477272727273,0.9454817027632562,82881,81473,1408
bert,RandomForest,6,47,TPC-DI,0.9954441913439636,0.7406779661016949,0.8493683187560739,15321,14731,590
bert,RandomForest,6,47,Wikidata,0.5714285714285714,0.4,0.47058823529411764,569,559,10
bert,LogisticRegression,6,47,ChEMBL,0.18693849343469246,0.9232081911262798,0.31091954022988505,16666,16080,586
bert,LogisticRegression,6,47,Magellan,0.44,1.0,0.6111111111111112,81,70,11
bert,LogisticRegression,6,47,OpenData,0.4127659574468085,0.9644886363636364,0.5781183482332908,82881,81473,1408
bert,LogisticRegression,6,47,TPC-DI,0.29627630868861304,0.9305084745762712,0.449447400736799,15321,14731,590
bert,LogisticRegression,6,47,Wikidata,0.15517241379310345,0.9,0.2647058823529412,569,559,10
bert,KNN,6,47,ChEMBL,0.9765625,0.6399317406143344,0.7731958762886598,16666,16080,586
bert,KNN,6,47,Magellan,1.0,1.0,1.0,81,70,11
bert,KNN,6,47,OpenData,0.988477366255144,0.8529829545454546,0.9157453297750667,82881,81473,1408
bert,KNN,6,47,TPC-DI,0.9121447028423773,0.5983050847457627,0.7226202661207779,15321,14731,590
bert,KNN,6,47,Wikidata,0.42105263157894735,0.8,0.5517241379310345,569,559,10
bert,MLP,6,47,ChEMBL,0.8509933774834437,0.8771331058020477,0.8638655462184874,16666,16080,586
bert,MLP,6,47,Magellan,1.0,1.0,1.0,81,70,11
bert,MLP,6,47,OpenData,0.957492795389049,0.9438920454545454,0.9506437768240343,82881,81473,1408
bert,MLP,6,47,TPC-DI,0.8645276292335116,0.8220338983050848,0.8427454387489139,15321,14731,590
bert,MLP,6,47,Wikidata,0.45,0.9,0.6,569,559,10
bert,CatBoost,6,47,ChEMBL,0.8571428571428571,0.9829351535836177,0.9157392686804452,16666,16080,586
bert,CatBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
bert,CatBoost,6,47,OpenData,0.900516795865633,0.9900568181818182,0.9431664411366711,82881,81473,1408
bert,CatBoost,6,47,TPC-DI,0.8731117824773413,0.9796610169491525,0.9233226837060703,15321,14731,590
bert,CatBoost,6,47,Wikidata,0.5,0.9,0.6428571428571429,569,559,10
bert,XGBoost,6,47,ChEMBL,0.9591836734693877,0.962457337883959,0.9608177172061328,16666,16080,586
bert,XGBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
bert,XGBoost,6,47,OpenData,0.9786780383795309,0.9779829545454546,0.9783303730017762,82881,81473,1408
bert,XGBoost,6,47,TPC-DI,0.9689655172413794,0.9525423728813559,0.9606837606837607,15321,14731,590
bert,XGBoost,6,47,Wikidata,0.5833333333333334,0.7,0.6363636363636364,569,559,10
distilbert,RandomForest,6,47,ChEMBL,0.988479262672811,0.7320819112627986,0.8411764705882353,16666,16080,586
distilbert,RandomForest,6,47,Magellan,1.0,1.0,1.0,81,70,11
distilbert,RandomForest,6,47,OpenData,0.9968503937007874,0.8991477272727273,0.9454817027632562,82881,81473,1408
distilbert,RandomForest,6,47,TPC-DI,0.9954441913439636,0.7406779661016949,0.8493683187560739,15321,14731,590
distilbert,RandomForest,6,47,Wikidata,0.5714285714285714,0.4,0.47058823529411764,569,559,10
distilbert,LogisticRegression,6,47,ChEMBL,0.18693849343469246,0.9232081911262798,0.31091954022988505,16666,16080,586
distilbert,LogisticRegression,6,47,Magellan,0.44,1.0,0.6111111111111112,81,70,11
distilbert,LogisticRegression,6,47,OpenData,0.4127659574468085,0.9644886363636364,0.5781183482332908,82881,81473,1408
distilbert,LogisticRegression,6,47,TPC-DI,0.29627630868861304,0.9305084745762712,0.449447400736799,15321,14731,590
distilbert,LogisticRegression,6,47,Wikidata,0.15517241379310345,0.9,0.2647058823529412,569,559,10
distilbert,KNN,6,47,ChEMBL,0.9765625,0.6399317406143344,0.7731958762886598,16666,16080,586
distilbert,KNN,6,47,Magellan,1.0,1.0,1.0,81,70,11
distilbert,KNN,6,47,OpenData,0.988477366255144,0.8529829545454546,0.9157453297750667,82881,81473,1408
distilbert,KNN,6,47,TPC-DI,0.9121447028423773,0.5983050847457627,0.7226202661207779,15321,14731,590
distilbert,KNN,6,47,Wikidata,0.42105263157894735,0.8,0.5517241379310345,569,559,10
distilbert,MLP,6,47,ChEMBL,0.8509933774834437,0.8771331058020477,0.8638655462184874,16666,16080,586
distilbert,MLP,6,47,Magellan,1.0,1.0,1.0,81,70,11
distilbert,MLP,6,47,OpenData,0.957492795389049,0.9438920454545454,0.9506437768240343,82881,81473,1408
distilbert,MLP,6,47,TPC-DI,0.8645276292335116,0.8220338983050848,0.8427454387489139,15321,14731,590
distilbert,MLP,6,47,Wikidata,0.45,0.9,0.6,569,559,10
distilbert,CatBoost,6,47,ChEMBL,0.8571428571428571,0.9829351535836177,0.9157392686804452,16666,16080,586
distilbert,CatBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
distilbert,CatBoost,6,47,OpenData,0.900516795865633,0.9900568181818182,0.9431664411366711,82881,81473,1408
distilbert,CatBoost,6,47,TPC-DI,0.8731117824773413,0.9796610169491525,0.9233226837060703,15321,14731,590
distilbert,CatBoost,6,47,Wikidata,0.5,0.9,0.6428571428571429,569,559,10
distilbert,XGBoost,6,47,ChEMBL,0.9591836734693877,0.962457337883959,0.9608177172061328,16666,16080,586
distilbert,XGBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
distilbert,XGBoost,6,47,OpenData,0.9786780383795309,0.9779829545454546,0.9783303730017762,82881,81473,1408
distilbert,XGBoost,6,47,TPC-DI,0.9689655172413794,0.9525423728813559,0.9606837606837607,15321,14731,590
distilbert,XGBoost,6,47,Wikidata,0.5833333333333334,0.7,0.6363636363636364,569,559,10
minilm,RandomForest,6,47,ChEMBL,0.9862700228832952,0.735494880546075,0.8426197458455523,16666,16080,586
minilm,RandomForest,6,47,Magellan,1.0,1.0,1.0,81,70,11
minilm,RandomForest,6,47,OpenData,0.9944968553459119,0.8984375,0.9440298507462687,82881,81473,1408
minilm,RandomForest,6,47,TPC-DI,0.9954648526077098,0.7440677966101695,0.8516003879728419,15321,14731,590
minilm,RandomForest,6,47,Wikidata,0.7142857142857143,0.5,0.5882352941176471,569,559,10
minilm,LogisticRegression,6,47,ChEMBL,0.18693849343469246,0.9232081911262798,0.31091954022988505,16666,16080,586
minilm,LogisticRegression,6,47,Magellan,0.44,1.0,0.6111111111111112,81,70,11
minilm,LogisticRegression,6,47,OpenData,0.41301703163017034,0.9644886363636364,0.5783645655877342,82881,81473,1408
minilm,LogisticRegression,6,47,TPC-DI,0.2964362850971922,0.9305084745762712,0.44963144963144963,15321,14731,590
minilm,LogisticRegression,6,47,Wikidata,0.15517241379310345,0.9,0.2647058823529412,569,559,10
minilm,KNN,6,47,ChEMBL,0.9765625,0.6399317406143344,0.7731958762886598,16666,16080,586
minilm,KNN,6,47,Magellan,1.0,1.0,1.0,81,70,11
minilm,KNN,6,47,OpenData,0.988477366255144,0.8529829545454546,0.9157453297750667,82881,81473,1408
minilm,KNN,6,47,TPC-DI,0.9121447028423773,0.5983050847457627,0.7226202661207779,15321,14731,590
minilm,KNN,6,47,Wikidata,0.42105263157894735,0.8,0.5517241379310345,569,559,10
minilm,MLP,6,47,ChEMBL,0.8645276292335116,0.8276450511945392,0.8456843940714909,16666,16080,586
minilm,MLP,6,47,Magellan,1.0,1.0,1.0,81,70,11
minilm,MLP,6,47,OpenData,0.9403832505322924,0.9410511363636364,0.9407170749023784,82881,81473,1408
minilm,MLP,6,47,TPC-DI,0.9050505050505051,0.7593220338983051,0.8258064516129032,15321,14731,590
minilm,MLP,6,47,Wikidata,0.4444444444444444,0.8,0.5714285714285714,569,559,10
minilm,CatBoost,6,47,ChEMBL,0.8579970104633782,0.9795221843003413,0.9147410358565737,16666,16080,586
minilm,CatBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
minilm,CatBoost,6,47,OpenData,0.8959537572254336,0.9907670454545454,0.9409780775716695,82881,81473,1408
minilm,CatBoost,6,47,TPC-DI,0.8753799392097265,0.976271186440678,0.9230769230769231,15321,14731,590
minilm,CatBoost,6,47,Wikidata,0.47619047619047616,1.0,0.6451612903225806,569,559,10
minilm,XGBoost,6,47,ChEMBL,0.9591836734693877,0.962457337883959,0.9608177172061328,16666,16080,586
minilm,XGBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
minilm,XGBoost,6,47,OpenData,0.9786780383795309,0.9779829545454546,0.9783303730017762,82881,81473,1408
minilm,XGBoost,6,47,TPC-DI,0.9689655172413794,0.9525423728813559,0.9606837606837607,15321,14731,590
minilm,XGBoost,6,47,Wikidata,0.5833333333333334,0.7,0.6363636363636364,569,559,10
roberta,RandomForest,6,47,ChEMBL,0.988479262672811,0.7320819112627986,0.8411764705882353,16666,16080,586
roberta,RandomForest,6,47,Magellan,1.0,1.0,1.0,81,70,11
roberta,RandomForest,6,47,OpenData,0.9968503937007874,0.8991477272727273,0.9454817027632562,82881,81473,1408
roberta,RandomForest,6,47,TPC-DI,0.9954441913439636,0.7406779661016949,0.8493683187560739,15321,14731,590
roberta,RandomForest,6,47,Wikidata,0.5714285714285714,0.4,0.47058823529411764,569,559,10
roberta,LogisticRegression,6,47,ChEMBL,0.18693849343469246,0.9232081911262798,0.31091954022988505,16666,16080,586
roberta,LogisticRegression,6,47,Magellan,0.44,1.0,0.6111111111111112,81,70,11
roberta,LogisticRegression,6,47,OpenData,0.4127659574468085,0.9644886363636364,0.5781183482332908,82881,81473,1408
roberta,LogisticRegression,6,47,TPC-DI,0.29627630868861304,0.9305084745762712,0.449447400736799,15321,14731,590
roberta,LogisticRegression,6,47,Wikidata,0.15517241379310345,0.9,0.2647058823529412,569,559,10
roberta,KNN,6,47,ChEMBL,0.9765625,0.6399317406143344,0.7731958762886598,16666,16080,586
roberta,KNN,6,47,Magellan,1.0,1.0,1.0,81,70,11
roberta,KNN,6,47,OpenData,0.988477366255144,0.8529829545454546,0.9157453297750667,82881,81473,1408
roberta,KNN,6,47,TPC-DI,0.9121447028423773,0.5983050847457627,0.7226202661207779,15321,14731,590
roberta,KNN,6,47,Wikidata,0.42105263157894735,0.8,0.5517241379310345,569,559,10
roberta,MLP,6,47,ChEMBL,0.8509933774834437,0.8771331058020477,0.8638655462184874,16666,16080,586
roberta,MLP,6,47,Magellan,1.0,1.0,1.0,81,70,11
roberta,MLP,6,47,OpenData,0.957492795389049,0.9438920454545454,0.9506437768240343,82881,81473,1408
roberta,MLP,6,47,TPC-DI,0.8645276292335116,0.8220338983050848,0.8427454387489139,15321,14731,590
roberta,MLP,6,47,Wikidata,0.45,0.9,0.6,569,559,10
roberta,CatBoost,6,47,ChEMBL,0.8571428571428571,0.9829351535836177,0.9157392686804452,16666,16080,586
roberta,CatBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
roberta,CatBoost,6,47,OpenData,0.900516795865633,0.9900568181818182,0.9431664411366711,82881,81473,1408
roberta,CatBoost,6,47,TPC-DI,0.8731117824773413,0.9796610169491525,0.9233226837060703,15321,14731,590
roberta,CatBoost,6,47,Wikidata,0.5,0.9,0.6428571428571429,569,559,10
roberta,XGBoost,6,47,ChEMBL,0.9591836734693877,0.962457337883959,0.9608177172061328,16666,16080,586
roberta,XGBoost,6,47,Magellan,1.0,1.0,1.0,81,70,11
roberta,XGBoost,6,47,OpenData,0.9786780383795309,0.9779829545454546,0.9783303730017762,82881,81473,1408
roberta,XGBoost,6,47,TPC-DI,0.9689655172413794,0.9525423728813559,0.9606837606837607,15321,14731,590
roberta,XGBoost,6,47,Wikidata,0.5833333333333334,0.7,0.6363636363636364,569,559,10
albert,RandomForest,7,48,ChEMBL,0.9978260869565218,0.7536945812807881,0.8587464920486436,16821,16212,609
albert,RandomForest,7,48,Magellan,1.0,1.0,1.0,68,58,10
albert,RandomForest,7,48,OpenData,0.9920445505171042,0.8945480631276901,0.9407770652583931,82713,81319,1394
albert,RandomForest,7,48,TPC-DI,0.9905660377358491,0.7279029462738301,0.8391608391608392,15330,14753,577
albert,RandomForest,7,48,Wikidata,0.6666666666666666,0.26666666666666666,0.38095238095238093,586,571,15
albert,LogisticRegression,7,48,ChEMBL,0.1831812255541069,0.922824302134647,0.30568398150666304,16821,16212,609
albert,LogisticRegression,7,48,Magellan,0.5263157894736842,1.0,0.6896551724137931,68,58,10
albert,LogisticRegression,7,48,OpenData,0.4061004784688995,0.9741750358680057,0.5732376530181511,82713,81319,1394
albert,LogisticRegression,7,48,TPC-DI,0.29983342587451417,0.9358752166377816,0.4541631623212784,15330,14753,577
albert,LogisticRegression,7,48,Wikidata,0.2,0.8,0.32,586,571,15
albert,KNN,7,48,ChEMBL,0.9783132530120482,0.6666666666666666,0.79296875,16821,16212,609
albert,KNN,7,48,Magellan,1.0,1.0,1.0,68,58,10
albert,KNN,7,48,OpenData,0.986644407345576,0.8479196556671449,0.9120370370370371,82713,81319,1394
albert,KNN,7,48,TPC-DI,0.9222222222222223,0.5753899480069324,0.7086446104589115,15330,14753,577
albert,KNN,7,48,Wikidata,0.6363636363636364,0.4666666666666667,0.5384615384615384,586,571,15
albert,MLP,7,48,ChEMBL,0.8054298642533937,0.8768472906403941,0.839622641509434,16821,16212,609
albert,MLP,7,48,Magellan,1.0,1.0,1.0,68,58,10
albert,MLP,7,48,OpenData,0.9319916724496877,0.9634146341463414,0.9474426807760141,82713,81319,1394
albert,MLP,7,48,TPC-DI,0.8566666666666667,0.8908145580589255,0.8734069668649108,15330,14753,577
albert,MLP,7,48,Wikidata,0.5,0.6,0.5454545454545454,586,571,15
albert,CatBoost,7,48,ChEMBL,0.8546762589928057,0.9753694581280788,0.911042944785276,16821,16212,609
albert,CatBoost,7,48,Magellan,1.0,1.0,1.0,68,58,10
albert,CatBoost,7,48,OpenData,0.8929032258064517,0.9928263988522238,0.9402173913043478,82713,81319,1394
albert,CatBoost,7,48,TPC-DI,0.8786936236391913,0.9792027729636048,0.9262295081967213,15330,14753,577
albert,CatBoost,7,48,Wikidata,0.625,0.6666666666666666,0.6451612903225806,586,571,15
albert,XGBoost,7,48,ChEMBL,0.9544715447154472,0.9638752052545156,0.9591503267973857,16821,16212,609
albert,XGBoost,7,48,Magellan,1.0,1.0,1.0,68,58,10
albert,XGBoost,7,48,OpenData,0.9640591966173362,0.9813486370157819,0.9726270885175968,82713,81319,1394
albert,XGBoost,7,48,TPC-DI,0.9553264604810997,0.9636048526863085,0.9594477998274374,15330,14753,577
albert,XGBoost,7,48,Wikidata,0.7777777777777778,0.4666666666666667,0.5833333333333334,586,571,15
bart,RandomForest,7,48,ChEMBL,0.9978260869565218,0.7536945812807881,0.8587464920486436,16821,16212,609
bart,RandomForest,7,48,Magellan,1.0,1.0,1.0,68,58,10
bart,RandomForest,7,48,OpenData,0.9920445505171042,0.8945480631276901,0.9407770652583931,82713,81319,1394
bart,RandomForest,7,48,TPC-DI,0.9905660377358491,0.7279029462738301,0.8391608391608392,15330,14753,577
bart,RandomForest,7,48,Wikidata,0.6666666666666666,0.26666666666666666,0.38095238095238093,586,571,15
bart,LogisticRegression,7,48,ChEMBL,0.1831812255541069,0.922824302134647,0.30568398150666304,16821,16212,609
bart,LogisticRegression,7,48,Magellan,0.5263157894736842,1.0,0.6896551724137931,68,58,10
