benchmark,scenario,dataset,source_table,target_table,ncols_src,ncols_tgt,nrows_src,nrows_tgt,nmatches,method,runtime,mrr,All_Precision,All_F1Score,All_Recall,All_PrecisionTop10Percent,All_RecallAtSizeofGroundTruth,One2One_Precision,One2One_F1Score,One2One_Recall,One2One_PrecisionTop10Percent,One2One_RecallAtSizeofGroundTruth,type
valentine,si_si,OpenData,miller2_both_0_70_ac5_ev_source.csv,miller2_both_0_70_ac5_ev_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,48.697176456451416,0.0571428571428571,0.1176470588235294,0.0769230769230769,0.0571428571428571,0.0,0.0571428571428571,0.1666666666666666,0.0851063829787234,0.0571428571428571,0.0,0.0571428571428571,
valentine,si_si,OpenData,miller2_both_0_70_ac3_ev_source.csv,miller2_both_0_70_ac3_ev_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,62.12105131149292,0.2285714285714285,0.2272727272727272,0.175438596491228,0.1428571428571428,0.3333333333333333,0.0285714285714285,0.0625,0.0392156862745098,0.0285714285714285,0.5,0.1428571428571428,
valentine,si_si,OpenData,miller2_both_0_70_ac4_av_source.csv,miller2_both_0_70_ac4_av_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,76.67649030685425,0.0285714285714285,0.0666666666666666,0.04,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,
valentine,si_si,OpenData,miller2_both_0_70_ac5_ev_source.csv,miller2_both_0_70_ac5_ev_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,49.10248613357544,0.0571428571428571,0.1111111111111111,0.0754716981132075,0.0571428571428571,0.0,0.0571428571428571,0.1666666666666666,0.0851063829787234,0.0571428571428571,0.0,0.0571428571428571,
valentine,si_si,OpenData,miller2_both_0_70_ac3_ev_source.csv,miller2_both_0_70_ac3_ev_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,62.41371750831604,0.1845238095238095,0.2083333333333333,0.1694915254237288,0.1428571428571428,0.3333333333333333,0.0571428571428571,0.1578947368421052,0.1111111111111111,0.0857142857142857,0.5,0.1428571428571428,
valentine,si_si,OpenData,miller2_both_0_70_ac4_av_source.csv,miller2_both_0_70_ac4_av_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,77.45961499214172,0.0285714285714285,0.0714285714285714,0.0408163265306122,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,
valentine,si_si,OpenData,miller2_both_0_70_ec_av_source.csv,miller2_both_0_70_ec_av_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,63.39868950843811,0.1,0.1875,0.1176470588235293,0.0857142857142857,0.0,0.0,0.0769230769230769,0.0416666666666666,0.0285714285714285,0.0,0.0857142857142857,
valentine,si_si,OpenData,miller2_both_0_70_ec_av_source.csv,miller2_both_0_70_ec_av_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,63.59448504447937,0.1,0.0625,0.0392156862745098,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,
valentine,si_si,OpenData,miller2_both_0_70_ec_ev_source.csv,miller2_both_0_70_ec_ev_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,61.26114797592163,0.1880952380952381,0.1153846153846153,0.0983606557377049,0.0857142857142857,0.3333333333333333,0.0571428571428571,0.1052631578947368,0.074074074074074,0.0571428571428571,0.5,0.0857142857142857,
valentine,si_si,OpenData,miller2_both_0_70_ac4_ev_source.csv,miller2_both_0_70_ac4_ev_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,57.36333727836609,0.0571428571428571,0.0869565217391304,0.0689655172413793,0.0571428571428571,0.3333333333333333,0.0285714285714285,0.0555555555555555,0.0377358490566037,0.0285714285714285,0.5,0.0571428571428571,
valentine,si_si,OpenData,miller2_both_0_70_ac4_ev_source.csv,miller2_both_0_70_ac4_ev_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,58.06795930862427,0.0571428571428571,0.074074074074074,0.064516129032258,0.0571428571428571,0.3333333333333333,0.0285714285714285,0.0454545454545454,0.0350877192982456,0.0285714285714285,0.3333333333333333,0.0571428571428571,
valentine,si_si,OpenData,miller2_both_0_70_ec_ev_source.csv,miller2_both_0_70_ec_ev_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,61.50025224685669,0.2017857142857143,0.1538461538461538,0.1311475409836065,0.1142857142857142,0.3333333333333333,0.0285714285714285,0.1578947368421052,0.1111111111111111,0.0857142857142857,0.5,0.1142857142857142,
valentine,si_si,OpenData,miller2_both_0_70_ac2_ev_source.csv,miller2_both_0_70_ac2_ev_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,63.88324308395386,0.1628117913832199,0.1818181818181818,0.1403508771929824,0.1142857142857142,0.3333333333333333,0.0571428571428571,0.0714285714285714,0.0408163265306122,0.0285714285714285,0.5,0.1142857142857142,
valentine,si_si,OpenData,miller2_both_0_70_ac2_ev_source.csv,miller2_both_0_70_ac2_ev_target.csv,43.0,43.0,11627.0,11627.0,35.0,Distribution,64.33515214920044,0.1787301587301587,0.1818181818181818,0.1403508771929824,0.1142857142857142,0.3333333333333333,0.0571428571428571,0.1428571428571428,0.0816326530612244,0.0571428571428571,0.5,0.1142857142857142,
valentine,si_si,OpenData,miller2_horizontal_0_ac1_av_source.csv,miller2_horizontal_0_ac1_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,67.81857872009277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_0_ac1_av_source.csv,miller2_horizontal_0_ac1_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,70.03667783737183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_0_ac1_ev_source.csv,miller2_horizontal_0_ac1_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,67.75046920776367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_0_ac1_ev_source.csv,miller2_horizontal_0_ac1_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,68.63613700866699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_0_ac2_ev_source.csv,miller2_horizontal_0_ac2_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,90.65143704414368,0.1890756302521008,0.2285714285714285,0.1860465116279069,0.1568627450980392,0.5,0.0784313725490196,0.1818181818181818,0.1095890410958904,0.0784313725490196,0.6666666666666666,0.1568627450980392,
valentine,si_si,OpenData,miller2_horizontal_0_ac3_av_source.csv,miller2_horizontal_0_ac3_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,89.16788840293884,0.2009803921568627,0.25,0.2068965517241379,0.1764705882352941,0.5,0.0588235294117647,0.1818181818181818,0.1095890410958904,0.0784313725490196,0.6666666666666666,0.1764705882352941,
valentine,si_si,OpenData,miller2_horizontal_0_ac2_ev_source.csv,miller2_horizontal_0_ac2_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,90.20700025558472,0.1771241830065359,0.2424242424242424,0.1904761904761905,0.1568627450980392,0.25,0.0588235294117647,0.2,0.1126760563380281,0.0784313725490196,0.5,0.1568627450980392,
valentine,si_si,OpenData,miller2_horizontal_0_ac3_av_source.csv,miller2_horizontal_0_ac3_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,89.17148995399475,0.1831550802139037,0.25,0.2068965517241379,0.1764705882352941,0.5,0.0588235294117647,0.1818181818181818,0.1095890410958904,0.0784313725490196,0.6666666666666666,0.1764705882352941,
valentine,si_si,OpenData,miller2_horizontal_0_ac3_ev_source.csv,miller2_horizontal_0_ac3_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,89.43738913536072,0.169000933706816,0.2222222222222222,0.1839080459770115,0.1568627450980392,0.5,0.0784313725490196,0.1818181818181818,0.1095890410958904,0.0784313725490196,0.6666666666666666,0.1568627450980392,
valentine,si_si,OpenData,miller2_horizontal_0_ac3_ev_source.csv,miller2_horizontal_0_ac3_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,89.27080845832825,0.1928104575163398,0.2424242424242424,0.1904761904761905,0.1568627450980392,0.5,0.0588235294117647,0.15,0.0845070422535211,0.0588235294117647,1.0,0.1568627450980392,
valentine,si_si,OpenData,miller2_horizontal_0_ac5_ev_source.csv,miller2_horizontal_0_ac5_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,68.07734680175781,0.0392156862745098,0.0526315789473684,0.0285714285714285,0.0196078431372549,0.0,0.0196078431372549,0.0769230769230769,0.03125,0.0196078431372549,0.0,0.0196078431372549,
valentine,si_si,OpenData,miller2_horizontal_0_ac4_ev_source.csv,miller2_horizontal_0_ac4_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,76.01904225349426,0.1176470588235294,0.12,0.0789473684210526,0.0588235294117647,0.6666666666666666,0.0588235294117647,0.1875,0.0895522388059701,0.0588235294117647,1.0,0.0588235294117647,
valentine,si_si,OpenData,miller2_horizontal_0_ac5_av_source.csv,miller2_horizontal_0_ac5_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,66.83174920082092,0.0392156862745098,0.0476190476190476,0.0277777777777777,0.0196078431372549,0.0,0.0196078431372549,0.0714285714285714,0.0307692307692307,0.0196078431372549,0.0,0.0196078431372549,
valentine,si_si,OpenData,miller2_horizontal_0_ac4_av_source.csv,miller2_horizontal_0_ac4_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,79.1821219921112,0.0980392156862745,0.1333333333333333,0.0987654320987654,0.0784313725490196,0.3333333333333333,0.0196078431372549,0.1578947368421052,0.0857142857142857,0.0588235294117647,0.5,0.0784313725490196,
valentine,si_si,OpenData,miller2_horizontal_0_ac5_ev_source.csv,miller2_horizontal_0_ac5_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,68.34858536720276,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_0_ac4_ev_source.csv,miller2_horizontal_0_ac4_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,75.90487742424011,0.1176470588235294,0.0952380952380952,0.0555555555555555,0.0392156862745098,0.6666666666666666,0.0392156862745098,0.1428571428571428,0.0615384615384615,0.0392156862745098,1.0,0.0392156862745098,
valentine,si_si,OpenData,miller2_horizontal_0_ac5_av_source.csv,miller2_horizontal_0_ac5_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,68.46131777763367,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_0_ac4_av_source.csv,miller2_horizontal_0_ac4_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,80.10431241989136,0.0980392156862745,0.1,0.074074074074074,0.0588235294117647,0.6666666666666666,0.0392156862745098,0.1052631578947368,0.0571428571428571,0.0392156862745098,1.0,0.0588235294117647,
valentine,si_si,OpenData,miller2_horizontal_0_ac2_av_source.csv,miller2_horizontal_0_ac2_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,90.49540519714355,0.1887254901960784,0.2285714285714285,0.1860465116279069,0.1568627450980392,0.25,0.0392156862745098,0.1428571428571428,0.0833333333333333,0.0588235294117647,0.3333333333333333,0.1568627450980392,
valentine,si_si,OpenData,miller2_horizontal_0_ac2_av_source.csv,miller2_horizontal_0_ac2_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,89.16507244110107,0.1811002178649237,0.2647058823529412,0.2117647058823529,0.1764705882352941,0.25,0.0392156862745098,0.15,0.0845070422535211,0.0588235294117647,0.5,0.1764705882352941,
valentine,si_si,OpenData,miller2_horizontal_100_ac1_ev_source.csv,miller2_horizontal_100_ac1_ev_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,87.56857562065125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_100_ac1_ev_source.csv,miller2_horizontal_100_ac1_ev_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,89.15582513809204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_100_ac3_av_source.csv,miller2_horizontal_100_ac3_av_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,141.7710337638855,0.1715686274509804,0.2666666666666666,0.1975308641975308,0.1568627450980392,0.3333333333333333,0.0392156862745098,0.2222222222222222,0.1159420289855072,0.0784313725490196,0.5,0.1568627450980392,
valentine,si_si,OpenData,miller2_horizontal_0_ec_ev_source.csv,miller2_horizontal_0_ec_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,76.30244302749634,0.1633986928104575,0.1818181818181818,0.1428571428571428,0.1176470588235294,0.25,0.0196078431372549,0.0869565217391304,0.054054054054054,0.0392156862745098,0.3333333333333333,0.1176470588235294,
valentine,si_si,OpenData,miller2_horizontal_0_ec_ev_source.csv,miller2_horizontal_0_ec_ev_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,76.59639692306519,0.1699346405228758,0.2727272727272727,0.2142857142857142,0.1764705882352941,0.25,0.0196078431372549,0.1739130434782608,0.1081081081081081,0.0784313725490196,0.3333333333333333,0.1764705882352941,
valentine,si_si,OpenData,miller2_horizontal_100_ac3_av_source.csv,miller2_horizontal_100_ac3_av_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,144.86703300476074,0.1666666666666666,0.2666666666666666,0.1975308641975308,0.1568627450980392,0.6666666666666666,0.0588235294117647,0.2777777777777778,0.144927536231884,0.0980392156862745,1.0,0.1568627450980392,
valentine,si_si,OpenData,miller2_horizontal_0_ec_av_source.csv,miller2_horizontal_0_ec_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,77.51115012168884,0.1830065359477124,0.2121212121212121,0.1666666666666666,0.1372549019607843,0.25,0.0392156862745098,0.1304347826086956,0.081081081081081,0.0588235294117647,0.3333333333333333,0.1372549019607843,
valentine,si_si,OpenData,miller2_horizontal_100_ac2_ev_source.csv,miller2_horizontal_100_ac2_ev_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,109.790753364563,0.2196078431372549,0.2702702702702703,0.2272727272727273,0.196078431372549,0.5,0.0784313725490196,0.217391304347826,0.1351351351351351,0.0980392156862745,0.6666666666666666,0.196078431372549,
valentine,si_si,OpenData,miller2_horizontal_0_ec_av_source.csv,miller2_horizontal_0_ec_av_target.csv,51.0,51.0,11627.0,11627.0,51.0,Distribution,76.52318120002747,0.2026143790849673,0.28125,0.216867469879518,0.1764705882352941,0.25,0.0196078431372549,0.1739130434782608,0.1081081081081081,0.0784313725490196,0.3333333333333333,0.1764705882352941,
valentine,si_si,OpenData,miller2_horizontal_100_ac2_ev_source.csv,miller2_horizontal_100_ac2_ev_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,111.58155369758606,0.196078431372549,0.25,0.2068965517241379,0.1764705882352941,0.5,0.0588235294117647,0.1818181818181818,0.1095890410958904,0.0784313725490196,0.6666666666666666,0.1764705882352941,
valentine,si_si,OpenData,miller2_horizontal_100_ac2_av_source.csv,miller2_horizontal_100_ac2_av_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,145.45707845687866,0.1057422969187674,0.1724137931034483,0.125,0.0980392156862745,0.6666666666666666,0.0392156862745098,0.15,0.0845070422535211,0.0588235294117647,1.0,0.0980392156862745,
valentine,si_si,OpenData,miller2_horizontal_100_ac5_ev_source.csv,miller2_horizontal_100_ac5_ev_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,89.17916893959045,0.0392156862745098,0.0606060606060606,0.0476190476190476,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,
valentine,si_si,OpenData,miller2_horizontal_100_ac2_av_source.csv,miller2_horizontal_100_ac2_av_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,150.12853479385376,0.1143790849673202,0.1666666666666666,0.1234567901234567,0.0980392156862745,0.3333333333333333,0.0196078431372549,0.15,0.0845070422535211,0.0588235294117647,0.5,0.0980392156862745,
valentine,si_si,OpenData,miller2_horizontal_100_ac5_ev_source.csv,miller2_horizontal_100_ac5_ev_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,90.42314910888672,0.0392156862745098,0.0625,0.0481927710843373,0.0392156862745098,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0196078431372549,0.0,0.0392156862745098,
valentine,si_si,OpenData,miller2_horizontal_100_ac5_av_source.csv,miller2_horizontal_100_ac5_av_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,115.51688766479492,0.0196078431372549,0.0588235294117647,0.0294117647058823,0.0196078431372549,0.5,0.0196078431372549,0.1,0.0327868852459016,0.0196078431372549,1.0,0.0196078431372549,
valentine,si_si,OpenData,miller2_horizontal_100_ac5_av_source.csv,miller2_horizontal_100_ac5_av_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,118.01943707466124,0.0196078431372549,0.0526315789473684,0.0285714285714285,0.0196078431372549,0.5,0.0196078431372549,0.0833333333333333,0.0317460317460317,0.0196078431372549,0.5,0.0196078431372549,
valentine,si_si,OpenData,miller2_horizontal_100_ac4_ev_source.csv,miller2_horizontal_100_ac4_ev_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,101.03960752487184,0.1176470588235294,0.1666666666666666,0.1379310344827586,0.1176470588235294,0.25,0.0196078431372549,0.0833333333333333,0.0533333333333333,0.0392156862745098,0.3333333333333333,0.1176470588235294,
valentine,si_si,OpenData,miller2_horizontal_100_ac3_ev_source.csv,miller2_horizontal_100_ac3_ev_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,110.02737712860107,0.2168396770472895,0.2702702702702703,0.2272727272727273,0.196078431372549,0.25,0.0784313725490196,0.1818181818181818,0.1095890410958904,0.0784313725490196,0.3333333333333333,0.196078431372549,
valentine,si_si,OpenData,miller2_horizontal_100_ac4_av_source.csv,miller2_horizontal_100_ac4_av_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,123.34967970848083,0.0588235294117647,0.074074074074074,0.0512820512820512,0.0392156862745098,0.3333333333333333,0.0196078431372549,0.0555555555555555,0.0289855072463768,0.0196078431372549,0.5,0.0392156862745098,
valentine,si_si,OpenData,miller2_horizontal_100_ac4_ev_source.csv,miller2_horizontal_100_ac4_ev_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,99.59341263771056,0.1176470588235294,0.15,0.1318681318681318,0.1176470588235294,0.25,0.0196078431372549,0.1851851851851851,0.1282051282051282,0.0980392156862745,0.3333333333333333,0.1176470588235294,
valentine,si_si,OpenData,miller2_horizontal_100_ac1_av_source.csv,miller2_horizontal_100_ac1_av_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,116.51221036911012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_100_ac1_av_source.csv,miller2_horizontal_100_ac1_av_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,112.63813495635986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_50_ac1_av_source.csv,miller2_horizontal_50_ac1_av_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,93.09707307815552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_100_ac3_ev_source.csv,miller2_horizontal_100_ac3_ev_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,111.58506178855896,0.1988795518207282,0.2222222222222222,0.1839080459770115,0.1568627450980392,0.5,0.0784313725490196,0.1818181818181818,0.1095890410958904,0.0784313725490196,0.6666666666666666,0.1568627450980392,
valentine,si_si,OpenData,miller2_horizontal_50_ac1_av_source.csv,miller2_horizontal_50_ac1_av_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,93.9750406742096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_50_ac1_ev_source.csv,miller2_horizontal_50_ac1_ev_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,74.15370535850525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_50_ac2_ev_source.csv,miller2_horizontal_50_ac2_ev_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,99.8082115650177,0.1841736694677871,0.2352941176470588,0.188235294117647,0.1568627450980392,0.5,0.0588235294117647,0.1904761904761904,0.1111111111111111,0.0784313725490196,0.6666666666666666,0.1568627450980392,
valentine,si_si,OpenData,miller2_horizontal_50_ac2_ev_source.csv,miller2_horizontal_50_ac2_ev_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,101.09311413764954,0.1993464052287581,0.2571428571428571,0.2093023255813953,0.1764705882352941,0.25,0.0392156862745098,0.1904761904761904,0.1111111111111111,0.0784313725490196,0.3333333333333333,0.1764705882352941,
valentine,si_si,OpenData,miller2_horizontal_50_ac1_ev_source.csv,miller2_horizontal_50_ac1_ev_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,74.7682774066925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_50_ac3_ev_source.csv,miller2_horizontal_50_ac3_ev_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,98.55564832687378,0.1985294117647058,0.2352941176470588,0.188235294117647,0.1568627450980392,0.25,0.0392156862745098,0.15,0.0845070422535211,0.0588235294117647,0.5,0.1568627450980392,
valentine,si_si,OpenData,miller2_horizontal_50_ac2_av_source.csv,miller2_horizontal_50_ac2_av_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,120.14685201644896,0.1386165577342048,0.0666666666666666,0.0493827160493827,0.0392156862745098,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0392156862745098,
valentine,si_si,OpenData,miller2_horizontal_50_ac3_ev_source.csv,miller2_horizontal_50_ac3_ev_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,98.65701007843018,0.1993464052287581,0.2432432432432432,0.2045454545454545,0.1764705882352941,0.25,0.0588235294117647,0.2272727272727272,0.136986301369863,0.0980392156862745,0.3333333333333333,0.1764705882352941,
valentine,si_si,OpenData,miller2_horizontal_50_ac5_ev_source.csv,miller2_horizontal_50_ac5_ev_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,75.71626091003418,0.0392156862745098,0.0476190476190476,0.0277777777777777,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,
valentine,si_si,OpenData,miller2_horizontal_50_ac2_av_source.csv,miller2_horizontal_50_ac2_av_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,121.72837615013124,0.163235294117647,0.1153846153846153,0.0779220779220779,0.0588235294117647,0.0,0.0196078431372549,0.0555555555555555,0.0289855072463768,0.0196078431372549,0.0,0.0588235294117647,
valentine,si_si,OpenData,miller2_horizontal_50_ac5_ev_source.csv,miller2_horizontal_50_ac5_ev_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,76.4839448928833,0.0392156862745098,0.0454545454545454,0.0273972602739726,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,
valentine,si_si,OpenData,miller2_horizontal_50_ac4_ev_source.csv,miller2_horizontal_50_ac4_ev_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,88.2368655204773,0.1078431372549019,0.0869565217391304,0.054054054054054,0.0392156862745098,0.3333333333333333,0.0196078431372549,0.0666666666666666,0.0303030303030303,0.0196078431372549,0.5,0.0392156862745098,
valentine,si_si,OpenData,miller2_horizontal_100_ec_av_source.csv,miller2_horizontal_100_ec_av_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,124.18016719818117,0.1519607843137254,0.2222222222222222,0.1538461538461538,0.1176470588235294,0.3333333333333333,0.0196078431372549,0.1176470588235294,0.0588235294117647,0.0392156862745098,0.5,0.1176470588235294,
valentine,si_si,OpenData,miller2_horizontal_50_ac3_av_source.csv,miller2_horizontal_50_ac3_av_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,122.82665538787842,0.2254901960784313,0.1333333333333333,0.0987654320987654,0.0784313725490196,0.0,0.0392156862745098,0.0526315789473684,0.0285714285714285,0.0196078431372549,0.0,0.0784313725490196,
valentine,si_si,OpenData,miller2_horizontal_50_ac4_ev_source.csv,miller2_horizontal_50_ac4_ev_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,89.73946785926819,0.1176470588235294,0.0476190476190476,0.0277777777777777,0.0196078431372549,0.3333333333333333,0.0196078431372549,0.0714285714285714,0.0307692307692307,0.0196078431372549,0.5,0.0196078431372549,
valentine,si_si,OpenData,miller2_both_50_1_ac1_av_source.csv,miller2_both_50_1_ac1_av_target.csv,26.0,26.0,11627.0,17440.0,1.0,Distribution,20.92171287536621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_100_ec_av_source.csv,miller2_horizontal_100_ec_av_target.csv,51.0,51.0,23254.0,11627.0,51.0,Distribution,124.16649770736694,0.15359477124183,0.1428571428571428,0.1012658227848101,0.0784313725490196,0.3333333333333333,0.0196078431372549,0.1052631578947368,0.0571428571428571,0.0392156862745098,0.5,0.0784313725490196,
valentine,si_si,OpenData,miller2_horizontal_50_ac3_av_source.csv,miller2_horizontal_50_ac3_av_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,121.88173818588255,0.2320261437908496,0.2424242424242424,0.1904761904761905,0.1568627450980392,0.75,0.0784313725490196,0.1904761904761904,0.1111111111111111,0.0784313725490196,0.6666666666666666,0.1568627450980392,
valentine,si_si,OpenData,miller2_horizontal_50_ac5_av_source.csv,miller2_horizontal_50_ac5_av_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,100.19960403442384,0.0392156862745098,0.0689655172413793,0.05,0.0392156862745098,0.3333333333333333,0.0196078431372549,0.1,0.056338028169014,0.0392156862745098,0.5,0.0392156862745098,
valentine,si_si,OpenData,miller2_both_50_1_ac1_av_source.csv,miller2_both_50_1_ac1_av_target.csv,26.0,26.0,11627.0,17440.0,1.0,Distribution,21.306492805480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,OpenData,miller2_horizontal_50_ac5_av_source.csv,miller2_horizontal_50_ac5_av_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,103.27963519096376,0.0392156862745098,0.0333333333333333,0.0246913580246913,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,
valentine,si_si,OpenData,miller2_horizontal_50_ec_ev_source.csv,miller2_horizontal_50_ec_ev_target.csv,51.0,51.0,17440.0,11627.0,51.0,Distribution,91.53384137153624,0.1789215686274509,0.2571428571428571,0.2093023255813953,0.1764705882352941,0.25,0.0392156862745098,0.217391304347826,0.1351351351351351,0.0980392156862745,0.3333333333333333,0.1764705882352941,
